"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.715893908E1,-3.155587921E0,-3.149151306E0,-3.731290741E0,5.813554822E0
3.716895908E1,-3.239263916E0,-2.916684723E0,-3.773203583E0,5.765149241E0
3.717898008E1,-3.308270416E0,-2.820135498E0,-3.352278900E0,5.489589347E0
3.718900108E1,-3.189417572E0,-2.932252350E0,-2.817740479E0,5.168186306E0
3.719902208E1,-3.086132355E0,-3.088227997E0,-2.692600708E0,5.129470113E0
3.720904208E1,-2.776875458E0,-3.220852203E0,-2.772235107E0,5.076437108E0
3.721906308E1,-2.331701202E0,-3.222049713E0,-3.063679047E0,5.020414739E0
3.722908408E1,-1.616638184E0,-3.143463135E0,-3.342998199E0,4.865235499E0
3.723910508E1,-7.381150818E-1,-3.201991425E0,-3.487896881E0,4.791971161E0
3.724912508E1,1.077758789E-1,-3.279979248E0,-3.365152130E0,4.700439167E0
3.725914608E1,7.812254333E-1,-3.327879639E0,-3.089724884E0,4.607764743E0
3.726916708E1,1.074016571E0,-3.478167114E0,-2.151925049E0,4.228704232E0
3.727918808E1,1.138831787E0,-4.070485382E0,-1.844464417E0,4.611706633E0
3.728920808E1,7.532336426E-1,-5.118905182E0,-1.645827484E0,5.429484256E0
3.729922908E1,3.158432007E-2,-6.629114685E0,-4.896318054E-1,6.647247429E0
3.730925008E1,-1.006656647E0,-9.098529510E0,3.912264404E0,9.955019318E0
3.731927108E1,-2.405348053E0,-1.287712189E1,1.428239960E1,1.938021944E1
3.732929108E1,-6.937473450E0,-1.810604828E1,2.680640579E1,3.308384672E1
3.733931208E1,-1.382001114E1,-2.460687973E1,3.639576462E1,4.605586738E1
3.734933308E1,-1.263193176E1,-2.582474716E1,2.215063751E1,3.629234090E1
3.735935408E1,-7.181615753E0,-2.172447372E1,1.359248428E1,2.661360540E1
3.736937408E1,-1.037342834E0,-1.694715820E1,1.115435440E1,2.031506518E1
3.737939508E1,2.265838165E0,-1.288640259E1,9.147178345E0,1.596446886E1
3.738941608E1,4.053869934E0,-9.285341034E0,6.393354950E0,1.198025071E1
3.739943708E1,6.297703857E0,-6.656058655E0,4.479434967E0,1.019948667E1
3.740945808E1,8.579409027E0,-5.484894104E0,3.968697052E0,1.092890108E1
3.741947808E1,1.014545242E1,-6.912026367E0,4.046834564E0,1.292606604E1
3.742949908E1,7.586823120E0,-1.123773102E1,2.157014465E0,1.372950090E1
3.743952008E1,2.468516693E0,-1.696018112E1,1.022373962E-1,1.713918816E1
3.744954108E1,-3.065325623E0,-1.984812561E1,-1.094972992E0,2.011326123E1
3.745956108E1,-8.620274048E0,-1.796459244E1,-3.204536133E0,2.018179273E1
3.746958208E1,-1.080857346E1,-1.442520264E1,-3.741020508E0,1.840942600E1
3.747960308E1,-7.302564240E0,-1.057041870E1,-4.013304291E0,1.345985911E1
3.748962408E1,-3.619323578E0,-7.539970551E0,-4.960085449E0,9.723842179E0
3.749964408E1,-1.866019592E0,-6.013894043E0,-4.966222687E0,8.019496147E0
3.750966508E1,-1.453926544E0,-5.557792511E0,-5.035827942E0,7.639536835E0
3.751968608E1,-1.911974030E0,-5.826334076E0,-5.272485809E0,8.087083533E0
3.752970708E1,-2.314037933E0,-6.456224213E0,-5.375172272E0,8.713786754E0
3.753972708E1,-2.710263977E0,-7.470664673E0,-5.898184662E0,9.896713787E0
3.754974808E1,-3.490291901E0,-8.667126617E0,-7.183861084E0,1.178596969E1
3.755976908E1,-4.162843323E0,-9.733658752E0,-8.677904205E0,1.368865949E1
3.756979008E1,-4.811145172E0,-1.064466431E1,-8.455466766E0,1.442050326E1
3.757981008E1,-5.546565857E0,-1.095182556E1,-6.520740051E0,1.390060886E1
3.758983108E1,-5.633235626E0,-1.037163208E1,-5.260810089E0,1.292208259E1
3.759985208E1,-5.208868103E0,-9.397906952E0,-4.441713409E0,1.162676997E1
3.760987308E1,-4.716841278E0,-8.563092957E0,-3.774401093E0,1.047956374E1
3.761989308E1,-4.230352936E0,-7.909552002E0,-3.029400330E0,9.467532159E0
3.762991408E1,-3.872447205E0,-7.411238251E0,9.752220154E-1,8.418631584E0
3.763993508E1,-3.418291626E0,-7.127578125E0,1.153396500E1,1.398282647E1
3.764995608E1,-2.931204529E0,-7.658673706E0,1.002809647E1,1.295414843E1
3.765997708E1,-2.637365570E0,-8.357720032E0,6.752308502E0,1.106349183E1
3.766999708E1,-2.391427002E0,-9.175768890E0,3.153492279E0,9.992906053E0
3.768001808E1,-2.771486664E0,-9.536069641E0,1.089733887E-1,9.931245527E0
3.769003908E1,-3.480861511E0,-9.540410614E0,-2.558030548E0,1.047279102E1
3.770006008E1,-3.453618164E0,-8.803642731E0,-3.011587372E0,9.924780212E0
3.771008008E1,-3.342998199E0,-7.879464569E0,-2.378553772E0,8.883643222E0
3.772010108E1,-3.419189758E0,-7.563321991E0,-1.654509430E0,8.463574871E0
3.773012208E1,-3.525768127E0,-7.577093353E0,-8.825646973E-1,8.403707814E0
3.774014308E1,-3.873195648E0,-7.466024323E0,2.682421875E-1,8.415171869E0
3.775016308E1,-4.464915161E0,-7.229067078E0,1.790576477E0,8.683377357E0
3.776018408E1,-5.287454681E0,-7.092401276E0,3.213816833E0,9.412117270E0
3.777020508E1,-5.857319641E0,-7.200925598E0,3.369343414E0,9.874917614E0
3.778022608E1,-5.878575439E0,-7.636220398E0,1.640887756E0,9.775583041E0
3.779024608E1,-5.683680725E0,-8.330027618E0,-6.500981140E-1,1.010525676E1
3.780026708E1,-5.377716980E0,-8.949289856E0,-2.062261505E0,1.064248802E1
3.781028808E1,-5.007686462E0,-9.211095428E0,-2.399210815E0,1.075534357E1
3.782030908E1,-4.606820068E0,-9.185947723E0,-2.114353180E0,1.049165936E1
3.783033008E1,-4.110003204E0,-9.097182312E0,-1.321152649E0,1.006957282E1
3.784035008E1,-3.406765594E0,-9.094038849E0,6.930587769E-2,9.711457033E0
3.785037108E1,-2.509381714E0,-9.267677765E0,2.192041626E0,9.848446285E0
3.786039208E1,-1.706601105E0,-9.718240814E0,4.599934387E0,1.088650946E1
3.787041358E1,-1.717678070E0,-1.055889267E1,5.311105499E0,1.194355366E1
3.788043358E1,-3.066373444E0,-1.147034729E1,3.218756561E0,1.230170341E1
3.789045458E1,-5.258564758E0,-1.165281784E1,3.817062378E-2,1.278444852E1
3.790047558E1,-7.049739990E0,-1.118309464E1,-2.204765167E0,1.340229193E1
3.791049658E1,-7.949518890E0,-1.041534119E1,-2.963836670E0,1.343348467E1
3.792051658E1,-8.227790222E0,-9.413324890E0,-2.944975891E0,1.284445797E1
3.793053758E1,-8.391699371E0,-8.366102600E0,-2.333048401E0,1.207706114E1
3.794055858E1,-8.646619263E0,-7.756270752E0,-7.840695190E-1,1.164210143E1
3.795057958E1,-9.230255585E0,-8.559500427E0,5.704637146E-1,1.260111481E1
3.796059958E1,-9.947414246E0,-1.071546707E1,1.202000427E0,1.467027913E1
3.797062058E1,-9.835447083E0,-1.243778549E1,2.625989227E0,1.607265836E1
3.798064158E1,-8.584049377E0,-1.301453613E1,4.544250183E0,1.623928152E1
3.799066258E1,-7.436835022E0,-1.257415192E1,5.016967163E0,1.544622190E1
3.800068258E1,-7.113357697E0,-1.202314774E1,3.747157745E0,1.446364858E1
3.801070358E1,-6.814279633E0,-1.178020294E1,3.384162598E0,1.402355678E1
3.802072458E1,-6.085295563E0,-1.163275955E1,4.449497223E0,1.386181599E1
3.803074558E1,-5.576802979E0,-1.142843445E1,3.094514923E0,1.308762270E1
3.804076558E1,-5.338947601E0,-1.155522079E1,-1.327738953E-1,1.272969434E1
3.805078658E1,-5.809718628E0,-1.184367096E1,-2.937042389E0,1.351486553E1
3.806080758E1,-6.236630859E0,-1.211909821E1,-4.472100220E0,1.434460826E1
3.807082858E1,-6.253096619E0,-1.308294388E1,-4.945415955E0,1.532063239E1
3.808084958E1,-5.874084778E0,-1.468341568E1,-4.839136963E0,1.653858563E1
3.809086958E1,-5.357509003E0,-1.617027374E1,-4.237537994E0,1.755384242E1
3.810089058E1,-5.092260590E0,-1.723171646E1,-3.685785370E0,1.834252392E1
3.811091158E1,-4.536466370E0,-1.817730011E1,-2.938389587E0,1.896385772E1
3.812093258E1,-3.114573212E0,-1.892230087E1,-1.141675873E0,1.921086829E1
3.813095258E1,-1.180145874E0,-1.889490784E1,1.473984833E0,1.898902098E1
3.814097358E1,6.394702148E-1,-1.795740738E1,3.607348480E0,1.832731200E1
3.815099458E1,1.353635101E0,-1.614617386E1,4.611909485E0,1.684639330E1
3.816101558E1,9.639953613E-1,-1.383902161E1,4.052522736E0,1.445236128E1
3.817103558E1,2.911445618E-1,-1.162243103E1,1.914518738E0,1.178265888E1
3.818105658E1,-4.456233215E-1,-9.801018677E0,-9.900411987E-1,9.860969974E0
3.819107758E1,-5.803431702E-1,-8.284073181E0,-2.753074951E0,8.748833542E0
3.820109858E1,-1.225351868E0,-7.221582642E0,-3.183879089E0,7.986853517E0
3.821111858E1,-2.329455872E0,-6.302044830E0,-3.488944702E0,7.570658415E0
3.822113958E1,-3.191363525E0,-5.496869202E0,-3.509751434E0,7.260766303E0
3.823116058E1,-3.415297852E0,-4.454287262E0,-2.947370911E0,6.339710538E0
3.824118158E1,-3.770209808E0,-3.513343964E0,-2.032473450E0,5.539766794E0
3.825120258E1,-3.907923431E0,-3.389252014E0,-2.439028015E0,5.719069192E0
3.826122258E1,-3.584895172E0,-3.320544891E0,-2.972518616E0,5.719559309E0
3.827124358E1,-3.181184692E0,-3.057841187E0,-3.530258789E0,5.650934072E0
3.828126458E1,-3.006947021E0,-2.789149933E0,-3.787723389E0,5.582825110E0
3.829128558E1,-2.550695801E0,-2.487078094E0,-3.674708405E0,5.118113752E0
3.830130558E1,-1.992506561E0,-2.423161011E0,-3.489094391E0,4.692075378E0
3.831132658E1,-1.566941528E0,-2.627186737E0,-3.314707031E0,4.510509795E0
3.832134758E1,-1.267115021E0,-2.908601532E0,-3.411555634E0,4.658782587E0
3.833136858E1,-9.051676941E-1,-3.149450684E0,-3.436254272E0,4.748285121E0
3.834138858E1,-4.683760071E-1,-3.328179016E0,-3.292553101E0,4.705003461E0
3.835140958E1,1.100212097E-1,-3.545227661E0,-3.352727966E0,4.880730340E0
3.836143058E1,6.444099426E-1,-3.788771210E0,-3.221750336E0,5.014950317E0
3.837145158E1,1.110839996E0,-3.885170746E0,-2.785108337E0,4.907682312E0
3.838147158E1,1.702559509E0,-3.899690552E0,-2.068847809E0,4.731429651E0
3.839149258E1,1.861678619E0,-4.146078186E0,-2.089355164E0,5.002121211E0
3.840151358E1,1.677860870E0,-4.858746185E0,-2.981499939E0,5.942387860E0
3.841153458E1,1.392554169E0,-6.292464752E0,-1.719624023E0,6.670189394E0
3.842155558E1,3.306623840E-1,-8.477471008E0,2.252665558E0,8.777890090E0
3.843157558E1,-1.465452576E0,-1.166703827E1,1.116213821E1,1.621297822E1
3.844159658E1,-5.561983795E0,-1.758438309E1,2.877571060E1,3.417876114E1
3.845161758E1,-1.267369492E1,-2.463906281E1,3.464889725E1,4.436498664E1
3.846163858E1,-1.385668488E1,-2.633099442E1,2.176878159E1,3.686744952E1
3.847165858E1,-8.870553589E0,-2.199421280E1,1.633792511E1,2.879860959E1
3.848167958E1,-1.960024109E0,-1.752750137E1,1.536225403E1,2.338918228E1
3.849170058E1,2.027533722E0,-1.468416412E1,1.335043762E1,1.994917927E1
3.850172158E1,4.248465271E0,-1.149384842E1,8.998836823E0,1.520319285E1
3.851174158E1,6.947352905E0,-9.288185120E0,5.522615662E0,1.284660963E1
3.852176258E1,9.610464935E0,-9.526489563E0,3.465293884E0,1.396865424E1
3.853178358E1,1.140238861E1,-1.151749924E1,3.480711823E0,1.657656809E1
3.854180458E1,1.063598236E1,-1.438972641E1,6.092929688E0,1.890270190E1
3.855182458E1,2.560275879E0,-1.651755157E1,5.285808105E0,1.753066713E1
3.856184558E1,-5.792504425E0,-1.533306473E1,-1.536704407E0,1.646260738E1
3.857186658E1,-1.113279922E1,-1.248269211E1,-8.122109985E0,1.859369494E1
3.858188758E1,-1.020188507E1,-9.255403290E0,-1.104373444E1,1.765516976E1
3.859190858E1,-6.720574493E0,-6.637796631E0,-9.331295471E0,1.327778373E1
3.860192858E1,-4.559069366E0,-5.519771576E0,-6.413263550E0,9.611604502E0
3.861194958E1,-3.487148438E0,-5.553451538E0,-5.099595337E0,8.307039233E0
3.862197058E1,-3.649710388E0,-6.030808868E0,-5.211113434E0,8.766227509E0
3.863199158E1,-3.895499268E0,-6.820865936E0,-5.270839233E0,9.459433011E0
3.864201158E1,-3.478017426E0,-8.103997650E0,-4.019142151E0,9.691485271E0
3.865203258E1,-3.406316528E0,-9.379195862E0,-3.221001892E0,1.048556915E1
3.866205358E1,-3.786226501E0,-1.047656387E1,-3.030747528E0,1.154466683E1
3.867207458E1,-5.125341797E0,-1.073612411E1,-3.782035217E0,1.248348028E1
3.868209458E1,-5.988596649E0,-1.074495575E1,-5.551056519E0,1.349561382E1
3.869211558E1,-4.924908600E0,-1.058269318E1,-6.866221619E0,1.354227156E1
3.870213658E1,-4.564757538E0,-1.004501129E1,-7.106472015E0,1.312406979E1
3.871215758E1,-4.640500031E0,-9.392069092E0,-5.620811462E0,1.188859638E1
3.872217758E1,-4.759801941E0,-8.494535522E0,-4.404889984E0,1.068718410E1
3.873219858E1,-4.926405487E0,-7.789950714E0,-3.327131195E0,9.799112467E0
3.874221958E1,-5.001100159E0,-6.625671844E0,4.977748718E0,9.679282643E0
3.875224058E1,-4.491260376E0,-6.330335999E0,1.194261520E1,1.424326618E1
3.876226158E1,-3.880081329E0,-7.165000305E0,8.630602570E0,1.186926962E1
3.877228158E1,-3.414250031E0,-8.178093567E0,5.138514404E0,1.024415189E1
3.878230258E1,-3.536845093E0,-8.997639313E0,1.705253906E0,9.817060522E0
3.879232358E1,-3.934568024E0,-9.465266876E0,-1.109193420E0,1.031030614E1
3.880234458E1,-3.998634796E0,-9.273515625E0,-2.443668365E0,1.039031700E1
3.881236458E1,-3.691772919E0,-8.588989105E0,-2.606829071E0,9.705435536E0
3.882238558E1,-3.490591278E0,-7.969128113E0,-2.242935791E0,8.984541798E0
3.883240658E1,-3.672313385E0,-7.718998260E0,-1.908381500E0,8.758466743E0
3.884242758E1,-3.663631439E0,-7.764054565E0,-9.807604980E-1,8.640869735E0
3.885244758E1,-3.280128937E0,-7.625293121E0,-3.323089600E-2,8.300930389E0
3.886246858E1,-3.355721741E0,-7.283703461E0,1.274000702E0,8.120115904E0
3.887249004E1,-3.538192291E0,-7.096742249E0,3.421734467E0,8.636597825E0
3.888251104E1,-4.083508301E0,-7.410340118E0,5.154680786E0,9.907518091E0
3.889253104E1,-4.797373810E0,-8.258177032E0,4.394860840E0,1.051318625E1
3.890255204E1,-5.244793396E0,-8.850794678E0,1.629511414E0,1.041632045E1
3.891257304E1,-5.320236511E0,-8.981323242E0,-7.926017761E-1,1.046887297E1
3.892259404E1,-5.239853668E0,-9.071735229E0,-1.855990448E0,1.063941479E1
3.893261504E1,-4.920567627E0,-9.234895935E0,-1.942510529E0,1.064277388E1
3.894263504E1,-4.395459595E0,-9.428742828E0,-1.512155457E0,1.051227238E1
3.895265604E1,-3.673361206E0,-9.631421356E0,-5.879772949E-1,1.032490083E1
3.896267704E1,-2.783611450E0,-9.977052612E0,8.785231018E-1,1.039528135E1
3.897269804E1,-1.952090607E0,-1.041504181E1,2.821333008E0,1.096556764E1
3.898271804E1,-1.478475494E0,-1.080707657E1,4.431534576E0,1.177358452E1
3.899273904E1,-2.023043060E0,-1.123952728E1,4.307891693E0,1.220563835E1
3.900276004E1,-3.435206451E0,-1.145448029E1,2.088007965E0,1.213942088E1
3.901278104E1,-5.155129852E0,-1.092113937E1,-9.780661011E-1,1.211623961E1
3.902280104E1,-6.752158813E0,-1.021565643E1,-3.078797607E0,1.262657039E1
3.903282204E1,-7.861801300E0,-9.602980499E0,-3.773053894E0,1.297154925E1
3.904284304E1,-8.661887512E0,-8.963809662E0,-3.675606537E0,1.299570169E1
3.905286404E1,-9.452842712E0,-8.552465057E0,-2.672692108E0,1.302475247E1
3.906288404E1,-1.048704208E1,-8.742719421E0,-1.057401123E0,1.369420650E1
3.907290504E1,-1.149684219E1,-1.010219238E1,3.215313721E-1,1.530800620E1
3.908292604E1,-1.128997238E1,-1.167377426E1,2.167043610E0,1.638403369E1
3.909294704E1,-9.585466919E0,-1.227222977E1,4.962330780E0,1.634360812E1
3.910296804E1,-8.036937103E0,-1.231040039E1,6.328090668E0,1.600571921E1
3.911298804E1,-7.511529694E0,-1.261965729E1,4.896168365E0,1.548067483E1
3.912300904E1,-7.113058319E0,-1.256621841E1,3.566333771E0,1.487360684E1
3.913303004E1,-5.838758240E0,-1.182106796E1,4.116290131E0,1.381204511E1
3.914305104E1,-4.614753571E0,-1.133218460E1,3.494782562E0,1.272508796E1
3.915307104E1,-3.995341644E0,-1.125165207E1,9.743238831E-1,1.197963840E1
3.916309204E1,-4.800816650E0,-1.125255020E1,-1.384021912E0,1.231191468E1
3.917311304E1,-5.657634888E0,-1.127455444E1,-3.135080566E0,1.299819759E1
3.918313404E1,-5.716462555E0,-1.228734833E1,-4.145778809E0,1.417195664E1
3.919315404E1,-5.678441620E0,-1.397254395E1,-4.363276520E0,1.570079188E1
3.920317504E1,-5.643564148E0,-1.548065781E1,-4.262985077E0,1.701980094E1
3.921319604E1,-5.742209015E0,-1.673474991E1,-4.046086121E0,1.814925981E1
3.922321704E1,-5.497018890E0,-1.763407974E1,-3.651207275E0,1.882841734E1
3.923323804E1,-4.636608124E0,-1.808898376E1,-2.687211914E0,1.886612245E1
3.924325804E1,-3.065625000E0,-1.791354858E1,-6.761439514E-1,1.818654586E1
3.925327904E1,-1.078357544E0,-1.701586533E1,1.522783356E0,1.711786777E1
3.926330004E1,6.286926270E-3,-1.553439606E1,3.016976166E0,1.582465309E1
3.927332104E1,-5.837860107E-2,-1.377869705E1,3.258424072E0,1.415885687E1
3.928334104E1,-3.890409851E-1,-1.200638260E1,2.061662750E0,1.218831528E1
3.929336204E1,-9.711804199E-1,-1.062011536E1,2.713856506E-1,1.066788132E1
3.930338304E1,-1.315464478E0,-9.392518158E0,-8.952882385E-1,9.526352144E0
3.931340404E1,-1.231489105E0,-7.998467102E0,-1.536405029E0,8.237267861E0
3.932342404E1,-2.106120300E0,-7.308551788E0,-3.391048279E0,8.327657557E0
3.933344504E1,-3.135529633E0,-6.584806824E0,-2.994971924E0,7.884230071E0
3.934346604E1,-3.204835510E0,-4.968767395E0,-1.959724731E0,6.228975927E0
3.935348704E1,-3.989952850E0,-4.064797211E0,-1.191073151E0,5.819016701E0
3.936350804E1,-4.440066833E0,-3.270548859E0,-1.791474609E0,5.798281176E0
3.937352804E1,-3.948489075E0,-3.497177582E0,-2.793939972E0,5.968828828E0
3.938354904E1,-3.653602295E0,-3.470083923E0,-3.928131409E0,6.389092935E0
3.939357004E1,-3.260519714E0,-3.032992859E0,-4.167932739E0,6.099319455E0
3.940359104E1,-2.624642029E0,-2.461930389E0,-3.865711212E0,5.281436376E0
3.941361104E1,-2.060315552E0,-2.228715363E0,-3.464994507E0,4.606328177E0
3.942363204E1,-1.620829468E0,-2.350561981E0,-3.026556244E0,4.160801905E0
3.943365304E1,-1.333726501E0,-2.543810120E0,-3.010838928E0,4.161123329E0
3.944367404E1,-1.037791901E0,-2.834804993E0,-3.226690063E0,4.418671762E0
3.945369404E1,-5.242098999E-1,-3.151696014E0,-3.385210419E0,4.654850520E0
3.946371504E1,4.071533203E-2,-3.431763611E0,-3.556304626E0,4.942262823E0
3.947373604E1,4.999603271E-1,-3.528612213E0,-3.449277191E0,4.959695315E0
3.948375704E1,9.740245056E-1,-3.518283691E0,-3.149750061E0,4.821614804E0
3.949377804E1,1.432221680E0,-3.469485168E0,-2.728226624E0,4.640237794E0
3.950379804E1,1.770069122E0,-3.529660034E0,-2.342329102E0,4.591094671E0
3.951381904E1,2.004182281E0,-3.934268646E0,-3.232378235E0,5.472064094E0
3.952384004E1,2.095193024E0,-5.118755493E0,-3.732787628E0,6.672720216E0
3.953386104E1,1.079555054E0,-6.887776794E0,-2.032922516E0,7.262209185E0
3.954388104E1,5.239105225E-3,-9.399852905E0,1.058598633E0,9.459275509E0
3.955390204E1,-1.379531250E0,-1.348381027E1,9.677675171E0,1.665453820E1
3.956392304E1,-5.262456665E0,-2.081316879E1,3.255370422E1,3.899519335E1
3.957394404E1,-1.130598907E1,-2.788850555E1,3.565046448E1,4.665350735E1
3.958396404E1,-1.238060440E1,-2.973820908E1,2.471690094E1,4.060253239E1
3.959398504E1,-5.435945892E0,-2.441303284E1,2.048490143E1,3.232919527E1
3.960400604E1,1.531914368E0,-1.847233658E1,1.628403717E1,2.467273489E1
3.961402704E1,4.463717651E0,-1.448178497E1,1.265827698E1,1.974535002E1
3.962404804E1,6.534361725E0,-1.141945312E1,8.104147339E0,1.545247543E1
3.963406804E1,9.067693634E0,-9.143885193E0,4.860692139E0,1.376444813E1
3.964408904E1,1.193543015E1,-8.250243530E0,2.532134399E0,1.472863591E1
3.965411004E1,1.383183655E1,-1.028556107E1,7.936495972E-1,1.725521221E1
3.966413104E1,1.369442230E1,-1.349279160E1,4.358935547E-1,1.922973298E1
3.967415104E1,6.947652283E0,-1.621892258E1,1.657054138E0,1.772199623E1
3.968417204E1,-1.960922241E0,-1.576177322E1,-1.249302063E0,1.593234028E1
3.969419304E1,-1.008737320E1,-1.321766373E1,-4.985382843E0,1.735844966E1
3.970421404E1,-1.389784927E1,-1.054616913E1,-8.618926849E0,1.945913147E1
3.971423504E1,-1.109687393E1,-7.454947357E0,-9.446855164E0,1.636948147E1
3.972425504E1,-6.962920532E0,-5.512586517E0,-7.006929016E0,1.131229096E1
3.973427604E1,-4.720134430E0,-5.478906555E0,-5.009632416E0,8.797414564E0
3.974429704E1,-4.524640961E0,-6.325695648E0,-4.669539642E0,9.071460838E0
3.975431804E1,-4.782105560E0,-7.508086853E0,-4.753215637E0,1.009123187E1
3.976433804E1,-4.248465271E0,-8.841813354E0,-3.995491333E0,1.059202868E1
3.977435904E1,-4.105811920E0,-9.972262573E0,-3.291056213E0,1.127540524E1
3.978438004E1,-4.568649445E0,-1.087368805E1,-3.019969940E0,1.217496891E1
3.979440104E1,-5.371430054E0,-1.136975647E1,-3.168760529E0,1.296783198E1
3.980442104E1,-6.995253296E0,-1.104148911E1,-4.291276245E0,1.375729269E1
3.981444204E1,-7.264992371E0,-1.050859726E1,-5.943690033E0,1.409035776E1
3.982446304E1,-5.788762207E0,-9.747729492E0,-6.684649200E0,1.316102325E1
3.983448404E1,-4.916076965E0,-8.704848175E0,-5.901627502E0,1.160910856E1
3.984450404E1,-4.771028595E0,-7.690108337E0,-4.966971130E0,1.032333678E1
3.985452504E1,-5.108277283E0,-7.155719604E0,-4.083508301E0,9.694011548E0
3.986454604E1,-4.938081207E0,-6.752308502E0,-1.194665680E0,8.450180010E0
3.987456667E1,-3.582799530E0,-6.238876190E0,9.822124786E0,1.217514533E1
3.988458767E1,-2.401007080E0,-7.340585175E0,1.092982132E1,1.338319916E1
3.989460767E1,-1.770518188E0,-8.171507263E0,7.168293457E0,1.101329636E1
3.990462867E1,-2.020198975E0,-9.020092621E0,4.040098572E0,1.008789727E1
3.991464967E1,-2.893183594E0,-9.679022369E0,1.171912994E0,1.016992455E1
3.992467067E1,-3.722309418E0,-9.605225830E0,-1.181044006E0,1.036874224E1
3.993469067E1,-3.910168762E0,-8.880283356E0,-2.237996063E0,9.957784824E0
3.994471167E1,-3.898642731E0,-8.239016876E0,-2.370769958E0,9.418140179E0
3.995473267E1,-3.960464172E0,-7.867639160E0,-2.231559448E0,9.086521886E0
3.996475367E1,-3.969894562E0,-7.804021454E0,-2.043700104E0,8.991080235E0
3.997477467E1,-3.529510345E0,-7.862699432E0,-7.222480774E-1,8.648764532E0
3.998479467E1,-4.035458221E0,-7.417674866E0,4.041595459E-1,8.454003100E0
3.999481567E1,-4.275409241E0,-6.934329987E0,2.389181671E0,8.489537419E0
4.000483667E1,-4.543501740E0,-6.945406952E0,4.637057190E0,9.507070273E0
4.001485767E1,-5.138514404E0,-7.688461761E0,5.097499695E0,1.055941654E1
4.002487767E1,-5.471422119E0,-8.504714355E0,3.073259125E0,1.056936838E1
4.003489867E1,-5.286257172E0,-8.762478333E0,3.838018799E-1,1.024074437E1
4.004491967E1,-5.137167206E0,-8.798553314E0,-1.369651794E0,1.028012516E1
4.005494067E1,-5.016667786E0,-8.943601685E0,-1.980681152E0,1.044404446E1
4.006496067E1,-4.630021820E0,-9.171427917E0,-1.811532898E0,1.043234602E1
4.007498167E1,-4.121529236E0,-9.535770264E0,-1.174158325E0,1.045449977E1
4.008500267E1,-3.538491669E0,-9.936187592E0,3.427871704E-2,1.054750787E1
4.009502367E1,-2.745440826E0,-1.021146515E1,1.951791229E0,1.075271849E1
4.010504467E1,-2.041754150E0,-1.027253815E1,4.135749664E0,1.126047181E1
4.011506467E1,-2.010768585E0,-1.040606049E1,5.125491486E0,1.177284792E1
4.012508567E1,-3.234324188E0,-1.077130096E1,3.341950378E0,1.173245114E1
4.013510667E1,-5.451812897E0,-1.080363373E1,-6.002517700E-2,1.210142011E1
4.014512767E1,-7.560477905E0,-1.046967819E1,-2.478246460E0,1.314977920E1
4.015514767E1,-8.920250244E0,-9.921069031E0,-3.310066681E0,1.374609096E1
4.016516867E1,-9.546996918E0,-9.124275970E0,-3.362906799E0,1.362742471E1
4.017518967E1,-9.754465485E0,-8.190966797E0,-2.493215332E0,1.297912388E1
4.018521067E1,-1.006327332E1,-7.477999420E0,-6.670129395E-1,1.255527186E1
4.019523067E1,-1.071157516E1,-8.229137421E0,9.072633362E-1,1.353808229E1
4.020525167E1,-1.102786743E1,-1.039363632E1,1.679806824E0,1.524674677E1
4.021527267E1,-1.010668304E1,-1.204829544E1,2.689756622E0,1.595434912E1
4.022529367E1,-8.745862885E0,-1.269210663E1,4.311334534E0,1.600522708E1
4.023531467E1,-7.809110870E0,-1.302231995E1,4.207450562E0,1.575644851E1
4.024533467E1,-7.186405792E0,-1.304656952E1,3.125051422E0,1.521917707E1
4.025535567E1,-5.939049683E0,-1.231953140E1,3.482657776E0,1.411283353E1
4.026537667E1,-4.700974274E0,-1.155626862E1,3.375480652E0,1.292440997E1
4.027539767E1,-4.621639252E0,-1.143442200E1,6.923103333E-1,1.235252401E1
4.028541767E1,-5.649102631E0,-1.166584076E1,-2.571502533E0,1.321426602E1
4.029543867E1,-6.378835144E0,-1.204724762E1,-4.623435516E0,1.439450829E1
4.030545967E1,-6.309529266E0,-1.337693253E1,-5.268144836E0,1.570050424E1
4.031548067E1,-5.994733887E0,-1.538545578E1,-5.039869537E0,1.726410637E1
4.032550167E1,-5.554050293E0,-1.716226089E1,-4.530927887E0,1.859892419E1
4.033552167E1,-5.177732849E0,-1.835423218E1,-4.143533478E0,1.951552269E1
4.034554267E1,-4.609514465E0,-1.919203995E1,-3.827091522E0,2.010543833E1
4.035556367E1,-3.638483734E0,-1.958781693E1,-2.937940521E0,2.013833733E1
4.036558467E1,-1.690734100E0,-1.938858124E1,-1.555265808E-1,1.946278122E1
4.037560467E1,5.266049194E-1,-1.810290482E1,3.094215546E0,1.837298684E1
4.038562567E1,1.401086426E0,-1.595936234E1,4.912035370E0,1.675686071E1
4.039564667E1,1.186133423E0,-1.374531647E1,4.669539642E0,1.456520641E1
4.040566767E1,6.048921204E-1,-1.174831924E1,2.485880585E0,1.202366424E1
4.041568867E1,-3.098556519E-2,-1.003917343E1,1.001417542E-1,1.003972070E1
