"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.795522829E1,-3.089425507E0,-2.906565765E1,-5.621559906E0,2.976506242E1
2.796524729E1,-1.477277985E0,-1.854059464E1,-2.830464020E0,1.881349320E1
2.797526629E1,-8.737330627E-1,-1.357467133E1,-1.839375000E0,1.372655862E1
2.798528629E1,-5.029541016E-1,-1.037986496E1,-1.549128571E0,1.050687198E1
2.799530529E1,-1.532812500E-1,-7.744744720E0,-1.539099426E0,7.897682760E0
2.800532429E1,-2.252815247E-1,-5.381159821E0,-1.809586945E0,5.681746007E0
2.801534329E1,-1.778302002E-1,-3.120111694E0,-1.728305969E0,3.571240973E0
2.802536229E1,9.849517822E-2,-1.164727936E0,-1.093326416E0,1.600517140E0
2.803538129E1,4.424798584E-1,-1.303788757E-1,-7.517367554E-1,8.819836879E-1
2.804540129E1,6.831793213E-1,-1.155596924E-1,-2.025438080E0,2.140674530E0
2.805542029E1,-7.059320068E-1,3.684737549E0,-3.941498611E1,3.959314033E1
2.806543929E1,-4.748425598E0,2.437830505E0,-3.979549484E1,4.015186139E1
2.807545829E1,-3.719615021E0,-1.934876404E0,-1.335283264E1,1.399562154E1
2.808547729E1,-2.004781036E0,-1.549877014E0,-4.157155151E0,4.868593710E0
2.809549629E1,1.583706665E0,1.052461395E0,3.814218292E0,4.261931835E0
2.810551529E1,3.029999084E0,6.741979980E-1,5.515580292E0,6.329064966E0
2.811553529E1,2.491419067E0,-1.131646729E-1,4.854405212E0,5.457584189E0
2.812555429E1,1.706002350E0,-5.258564758E-1,3.183130646E0,3.649560214E0
2.813557329E1,1.319206696E0,-6.526428223E-1,2.853516083E0,3.210732470E0
2.814559229E1,1.247954865E0,-3.564088440E-1,2.633323975E0,2.935781627E0
2.815561129E1,1.429377594E0,3.511697388E-1,2.292333069E0,2.724193714E0
2.816563029E1,1.707349548E0,1.154549103E0,2.138752441E0,2.970233680E0
2.817565029E1,1.937870178E0,1.496887207E0,2.082918549E0,3.214741330E0
2.818566929E1,2.079625397E0,1.556463318E0,2.548300781E0,3.638853765E0
2.819568829E1,2.022893372E0,1.830842743E0,2.797382812E0,3.907612230E0
2.820570729E1,1.651815033E0,2.343825989E0,2.897823944E0,4.076689439E0
2.821572629E1,1.135239258E0,2.617157593E0,3.232677612E0,4.311436719E0
2.822574529E1,8.439450073E-1,2.384391632E0,3.209625549E0,4.086473149E0
2.823576529E1,8.089178467E-1,2.081122284E0,2.960244141E0,3.707892045E0
2.824578429E1,7.250921631E-1,1.753902740E0,2.702629852E0,3.302444789E0
2.825580329E1,5.037025452E-1,1.396895142E0,2.271975403E0,2.714204215E0
2.826582229E1,2.709365845E-1,1.064885559E0,1.807042236E0,2.114897050E0
2.827584129E1,1.106199646E-1,7.824229431E-1,1.419947205E0,1.625014616E0
2.828586029E1,-1.646575928E-3,5.481600952E-1,1.161584473E0,1.284430103E0
2.829587929E1,-1.411564636E-1,3.730242920E-1,9.509724426E-1,1.031222991E0
2.830589929E1,-2.990780640E-1,2.489323425E-1,6.483018494E-1,7.561152607E-1
2.831591829E1,-4.444258118E-1,1.582209778E-1,4.275109863E-1,6.366426183E-1
2.832593729E1,-5.751040649E-1,8.158035278E-2,3.088078308E-1,6.578467267E-1
2.833595629E1,-6.939569092E-1,-2.245330811E-3,2.529739380E-1,7.386318749E-1
2.834597454E1,-7.429051208E-1,-5.508544922E-2,2.314187622E-1,7.800622211E-1
2.835599354E1,-7.072792053E-1,-7.035369873E-2,2.062710571E-1,7.400954440E-1
2.836601354E1,-6.767427063E-1,2.844085693E-3,1.143621826E-1,6.863435642E-1
2.837603254E1,-6.447093201E-1,1.092727661E-1,1.182540894E-2,6.540110741E-1
2.838605154E1,-5.379812622E-1,1.559756470E-1,-1.046324158E-1,5.698246953E-1
2.839607054E1,-3.475772095E-1,1.507365417E-1,-4.364923096E-1,5.779766067E-1
2.840608954E1,2.094893646E0,-9.385482788E-2,-1.010922775E1,1.032443092E1
2.841610854E1,5.386249237E0,-8.325686646E-1,-1.555520279E1,1.648239016E1
2.842612854E1,4.166435852E0,-1.318907318E0,-1.081321381E1,1.166294547E1
2.843614754E1,3.393892365E0,-1.525477753E0,-9.317075043E0,1.003262055E1
2.844616654E1,2.295027466E0,-1.547481995E0,-5.447920990E0,6.110785114E0
2.845618554E1,1.669627991E0,-1.276545410E0,-2.832559662E0,3.527126316E0
2.846620454E1,2.355651398E0,-2.957849121E-1,-8.213420105E-1,2.512207181E0
2.847622354E1,2.089055786E0,3.869453430E-1,4.918322296E0,5.357590408E0
2.848624354E1,1.254840546E0,-2.106569366E0,4.925058289E0,5.501677784E0
2.849626254E1,-2.272723846E0,-1.149714157E1,-1.446217575E1,1.861461967E1
2.850628154E1,-4.457580414E0,-1.606294693E1,-3.726111511E1,4.082008068E1
2.851630054E1,-5.162165222E0,-1.494117966E1,-7.047794037E0,1.730774971E1
2.852631954E1,-1.149354904E1,-3.400778046E1,1.438807983E1,3.867360395E1
2.853633854E1,-1.881886597E1,-6.970704346E1,1.829720078E1,7.448495942E1
2.854635854E1,-2.565155731E1,-7.936495972E1,1.547377213E1,8.483063625E1
2.855637754E1,-3.085832977E1,-7.811760361E1,1.435215454E0,8.400390677E1
2.856639654E1,-1.476619354E1,-7.664915726E1,3.242706757E0,7.812585313E1
2.857641554E1,-6.682104492E-1,-5.120267349E1,-2.664758606E0,5.127632218E1
2.858643454E1,3.445385284E0,-2.612592087E1,-1.071217392E1,2.844617885E1
2.859645354E1,1.693727875E0,-1.869746841E1,-5.839506683E0,1.966122777E1
2.860647354E1,-7.496411133E-1,-1.646620834E1,1.090482330E0,1.651929571E1
2.861649254E1,-1.247655487E0,-1.370430176E1,3.380121002E0,1.417002995E1
2.862651154E1,-1.250200195E0,-9.913584595E0,3.801943817E0,1.069097455E1
2.863653054E1,-9.505233765E-1,-6.259383545E0,2.872077484E0,6.952136803E0
2.864654954E1,-5.771997070E-1,-3.567531281E0,6.584806824E-1,3.673422893E0
2.865656854E1,-5.330415344E-1,-1.279688873E0,-4.840334473E0,5.034935421E0
2.866658854E1,-2.440225525E0,5.444777527E0,-4.734160263E1,4.771611512E1
2.867660754E1,-6.977590027E0,4.147126007E0,-5.004183746E1,5.069586683E1
2.868662654E1,-3.889362030E0,-2.290387115E0,-5.450765076E0,7.076994422E0
2.869664554E1,2.332150269E-1,-3.841910706E0,8.765023041E0,9.572893817E0
2.870666454E1,-1.555265808E-1,-3.193010101E0,9.578281860E0,1.009767228E1
2.871668354E1,5.102888489E-1,-2.304457855E0,6.915319519E0,7.307021607E0
2.872670254E1,1.147214355E0,-1.720821533E0,3.274889832E0,3.873271348E0
2.873672254E1,1.161883850E0,-1.348994751E0,1.901944885E0,2.605216933E0
2.874674154E1,1.060544586E0,-5.117857361E-1,1.946701813E0,2.275154370E0
2.875676054E1,1.234782257E0,1.200503540E-1,1.857637024E0,2.233811680E0
2.876677954E1,1.349294128E0,4.206253052E-1,1.653162231E0,2.174963369E0
2.877679854E1,1.345701599E0,8.509803772E-1,1.179996185E0,1.981784901E0
2.878681754E1,1.341660004E0,1.408271484E0,8.650511169E-1,2.128753996E0
2.879683754E1,1.549128571E0,1.979633331E0,8.113128662E-1,2.641396604E0
2.880685654E1,1.657952271E0,2.627336426E0,1.086440735E0,3.291208881E0
2.881687554E1,1.338815918E0,3.127745819E0,1.822460175E0,3.859609185E0
2.882689454E1,8.002359009E-1,3.153791656E0,2.658771057E0,4.201885630E0
2.883691354E1,3.700305176E-1,2.769690399E0,2.836002502E0,3.981333657E0
2.884693254E1,1.701960754E-1,2.359393616E0,2.512824554E0,3.451085652E0
2.885695254E1,5.119354248E-2,2.064207458E0,2.431543579E0,3.189980782E0
2.886697154E1,-2.149530029E-1,1.797312469E0,2.562221832E0,3.137119319E0
2.887699054E1,-4.125421143E-1,1.598825226E0,2.475851440E0,2.975949169E0
2.888700954E1,-5.137316895E-1,1.457369385E0,2.082619171E0,2.593289105E0
2.889702854E1,-5.764512634E-1,1.344803467E0,1.635948029E0,2.194793470E0
2.890704754E1,-5.959107971E-1,1.256636810E0,1.199006653E0,1.836263245E0
2.891706754E1,-5.237608337E-1,1.110390930E0,8.315208435E-1,1.482808262E0
2.892708654E1,-4.056564331E-1,9.283694458E-1,4.987628174E-1,1.129243693E0
2.893710554E1,-3.195854187E-1,7.536827087E-1,2.285746765E-1,8.499522622E-1
2.894712454E1,-2.766247559E-1,6.502478027E-1,5.523513794E-2,7.087978421E-1
2.895714354E1,-2.644999695E-1,6.222560120E-1,-1.197509766E-3,6.761391960E-1
2.896716254E1,-2.627037048E-1,6.044430542E-1,-7.783813477E-3,6.591094219E-1
2.897718254E1,-2.707868958E-1,6.095324707E-1,-2.305206299E-2,6.673730391E-1
2.898720154E1,-3.080593872E-1,6.852749634E-1,-1.242416382E-2,7.514364386E-1
2.899722054E1,-2.984793091E-1,6.848258972E-1,-8.951385498E-2,7.523889537E-1
2.900723954E1,-2.255809021E-1,5.968089294E-1,-1.844165039E-1,6.641363479E-1
2.901725854E1,-1.538800049E-1,5.149291992E-1,-3.204835510E-1,6.257322451E-1
2.902727754E1,4.257147217E-1,3.823049927E-1,-2.180964661E0,2.254772047E0
2.903729754E1,4.066743164E0,-2.341131592E-1,-1.223346039E1,1.289382651E1
2.904731654E1,4.315825195E0,-1.339264984E0,-1.235291199E1,1.315349430E1
2.905733554E1,3.036585388E0,-1.711989899E0,-1.029124924E1,1.086561416E1
2.906735454E1,2.920726318E0,-1.797611847E0,-9.956096191E0,1.053023751E1
2.907737354E1,2.652484131E0,-1.652413788E0,-6.690037994E0,7.383952313E0
2.908739254E1,1.569486237E0,-1.179696808E0,-7.426057434E-1,2.099150994E0
2.909741254E1,1.445993042E0,-6.691085815E-1,2.868335266E0,3.281150617E0
2.910743154E1,1.478625183E0,-4.427792358E-1,5.225932617E0,5.449106129E0
2.911745054E1,7.710466003E-1,-1.838027802E0,3.639232178E0,4.149321620E0
2.912746954E1,-8.583151245E-1,-1.105451202E1,-1.204470291E1,1.637112730E1
2.913748854E1,9.041198730E-2,-9.990973663E0,-7.924371185E0,1.275238753E1
2.914750754E1,5.319937134E-1,-5.478906555E0,2.060165863E0,5.877560526E0
2.915752754E1,-3.725003815E0,-1.314775909E1,3.811523895E0,1.418685790E1
2.916754654E1,-1.874072845E1,-5.445765472E1,3.799548798E0,5.771730791E1
2.917756554E1,-2.037937088E1,-7.969397552E1,1.664822983E1,8.392622980E1
2.918758454E1,-2.159169983E1,-7.819379517E1,1.717408630E1,8.291815449E1
2.919760354E1,-2.380844009E1,-7.833120941E1,8.882977753E0,8.235003024E1
2.920762254E1,-1.047746201E1,-7.339941513E1,-1.628613281E0,7.416133583E1
2.921764254E1,-1.109343109E0,-4.075739456E1,-2.094339798E1,4.583690405E1
2.922766154E1,1.367256775E0,-1.989782227E1,-2.094085327E1,2.891906046E1
2.923768054E1,3.844006348E-1,-1.654299866E1,-4.348008270E0,1.710917135E1
2.924769954E1,-1.417252808E0,-1.474299179E1,5.373825073E-1,1.482070148E1
2.925771854E1,-1.848356323E0,-1.255364456E1,7.375163269E-1,1.271040295E1
2.926773754E1,-1.782493286E0,-8.206085358E0,5.718109131E-1,8.416892950E0
2.927775754E1,-1.755848694E0,-2.958298187E0,-2.768343201E0,4.415683059E0
2.928777654E1,-1.819616089E0,4.118984528E0,-2.386771683E1,2.428878224E1
2.929779554E1,-2.138752441E0,9.258696442E0,-4.727334457E1,4.821894678E1
2.930781454E1,-3.037932587E0,4.270619202E0,-2.152957901E1,2.215829405E1
2.931783354E1,-2.635419617E0,6.429130554E-1,-2.034569092E0,3.390906242E0
2.932785254E1,-1.768272858E0,-1.290017395E0,6.810238037E0,7.153340192E0
2.933787154E1,-1.877096558E0,-1.197809143E0,6.697073364E0,7.057551266E0
2.934789229E1,-1.459914093E0,-8.532257080E-1,3.475921783E0,3.865407548E0
2.935791129E1,2.595602417E-1,-9.541159058E-1,1.885628815E0,2.129155867E0
2.936793029E1,1.138382721E0,-9.056167603E-1,1.685345306E0,2.226307647E0
2.937794929E1,1.328337708E0,-3.131488037E-1,1.924098816E0,2.358961528E0
2.938796829E1,1.078507233E0,2.838098145E-1,1.883383484E0,2.188803145E0
2.939798829E1,5.984555054E-1,6.159690857E-1,2.261946259E0,2.419497424E0
2.940800729E1,2.721340942E-1,8.904981995E-1,2.585872650E0,2.748414338E0
2.941802629E1,2.146536255E-1,1.200653229E0,2.401905212E0,2.693843537E0
2.942804529E1,2.655477905E-1,1.452579346E0,2.206411743E0,2.654949183E0
2.943806429E1,2.911445618E-1,1.764530640E0,2.575544128E0,3.135563919E0
2.944808329E1,2.302212524E-1,2.221530304E0,3.307072906E0,3.990605208E0
2.945810329E1,-1.634600830E-1,2.814297638E0,3.624712372E0,4.591898319E0
2.946812229E1,-7.999365234E-1,3.234324188E0,3.586392059E0,4.895197585E0
2.947814129E1,-1.340612183E0,3.339106293E0,3.269650726E0,4.861839953E0
2.948816029E1,-1.581760712E0,3.279081116E0,2.932551727E0,4.674847543E0
2.949817929E1,-1.715432739E0,2.982847137E0,2.741548920E0,4.399565548E0
2.950819829E1,-1.752106476E0,2.629432068E0,2.483186188E0,4.018706725E0
2.951821829E1,-1.648222504E0,2.249522095E0,1.991458740E0,3.426790771E0
2.952823729E1,-1.490899658E0,1.875899048E0,1.501228180E0,2.827625342E0
2.953825629E1,-1.315314789E0,1.494192810E0,1.015637970E0,2.234767467E0
2.954827529E1,-1.077160034E0,1.115779724E0,5.635780334E-1,1.650108582E0
2.955829429E1,-8.174501038E-1,7.762857056E-1,2.650987244E-1,1.158068004E0
2.956831329E1,-5.679190063E-1,5.108876038E-1,6.316864014E-2,7.665040238E-1
2.957833329E1,-3.528163147E-1,3.140469360E-1,-7.738906860E-2,4.786375433E-1
2.958835229E1,-2.110610962E-1,2.213896179E-1,-2.073188782E-1,3.695149070E-1
2.959837129E1,4.565505981E-2,2.857557678E-1,-9.098080444E-1,9.547205984E-1
2.960839029E1,1.225950623E0,4.144880676E-1,-2.999312897E0,3.266593507E0
2.961840929E1,1.941462708E0,3.282673645E-1,-3.706442413E0,4.196993242E0
2.962842829E1,1.604363708E0,2.784210205E-1,-2.886896667E0,3.314464292E0
2.963844829E1,8.948391724E-1,2.320175171E-1,-1.895358582E0,2.108780080E0
2.964846729E1,3.787124634E-1,1.663041687E-1,-1.080453186E0,1.156918015E0
2.965848629E1,1.847158813E-1,1.342707825E-1,-6.414161682E-1,6.808548309E-1
2.966850529E1,2.035766602E-1,1.115180969E-1,-6.188131714E-1,6.609156403E-1
2.967852429E1,4.031117249E-1,9.864486694E-2,-1.062789917E0,1.140943592E0
2.968854329E1,8.246351624E-1,-3.308120728E-2,-2.445464630E0,2.580971673E0
2.969856329E1,1.631756744E0,-3.510200500E-1,-5.582191772E0,5.826380535E0
2.970858229E1,2.339485016E0,-8.084687805E-1,-8.577463074E0,8.927467989E0
2.971860129E1,2.607427826E0,-1.259480896E0,-9.553882599E0,9.983067901E0
2.972862029E1,3.041824493E0,-1.501826935E0,-1.120809265E1,1.171023148E1
2.973863929E1,3.722459106E0,-1.184935913E0,-1.137379807E1,1.202597428E1
2.974865829E1,3.952830048E0,-1.483415222E-1,-4.814737701E0,6.231257475E0
2.975867829E1,3.539539490E0,3.471281433E-1,3.690725098E0,5.125455052E0
2.976869729E1,2.729124756E0,2.412982178E-1,6.193370819E0,6.772310453E0
2.977871629E1,2.137405243E0,-5.824388123E-1,3.700903931E0,4.313284833E0
2.978873529E1,1.050814819E0,-4.540058899E0,-2.498005371E0,5.287379069E0
2.979875429E1,8.023315430E-1,-6.280489655E0,-3.188968506E0,7.089274035E0
2.980877329E1,-2.890938263E0,-1.810065948E1,-1.719624023E1,2.513368409E1
2.981879329E1,-1.334549789E1,-5.798656631E1,-1.856065292E1,6.233010528E1
2.982881229E1,-1.391461441E1,-7.896439270E1,1.500539612E1,8.157299628E1
2.983883129E1,-1.108684479E1,-7.842401642E1,2.161714691E1,8.210082533E1
2.984885029E1,-6.397995300E0,-7.834228638E1,1.307231598E1,7.968270593E1
2.985886929E1,-2.210902405E-1,-7.586508774E1,-3.649411011E-1,7.586628764E1
2.986888829E1,-5.857319641E-1,-5.012311844E1,-8.024363251E0,5.076475637E1
2.987890729E1,-9.524693298E-1,-2.808070587E1,-9.884095917E0,2.978470400E1
2.988892729E1,-2.894830170E0,-2.084939346E1,-5.827830963E0,2.184126515E1
2.989894629E1,-4.016896820E0,-1.773422150E1,-1.980381775E-1,1.818453440E1
2.990896529E1,-4.102967834E0,-1.499102600E1,1.873504028E0,1.565487857E1
2.991898429E1,-3.424728241E0,-1.171404053E1,2.414928131E0,1.244103641E1
2.992900329E1,-2.205663300E0,-7.714058533E0,3.402424622E0,8.714823173E0
2.993902329E1,-1.028511200E0,-4.026327209E0,3.487597504E0,5.425171189E0
2.994904229E1,-1.235680389E0,-2.050585785E0,5.300477600E-1,2.452092721E0
2.995906129E1,-5.910758514E0,4.185296631E-1,-2.478051865E1,2.547913534E1
2.996908029E1,-1.547317337E1,-2.765050049E0,-5.921880386E1,6.126933431E1
2.997909929E1,-9.231602783E0,-8.459208984E0,-1.336705307E1,1.831553478E1
2.998911829E1,-4.564607849E0,-8.316555634E0,8.579558716E0,1.279099567E1
2.999913829E1,-1.673220520E0,-4.380041656E0,9.044791260E0,1.018786929E1
3.000915729E1,-7.714956665E-1,-1.469494171E0,5.124743042E0,5.386799600E0
3.001917629E1,-7.671546936E-1,-4.495152283E-1,3.039878540E0,3.167246723E0
3.002919529E1,-4.346960449E-1,1.049317932E-1,2.368973694E0,2.410810589E0
3.003921429E1,-2.225871277E-1,5.063969421E-1,1.882036285E0,1.961643054E0
3.004923329E1,1.451980591E-1,8.027806091E-1,1.460961914E0,1.673304783E0
3.005925329E1,5.153782654E-1,8.665480042E-1,1.536255341E0,1.837552903E0
3.006927229E1,3.983216858E-1,8.469387817E-1,2.351909180E0,2.531292606E0
3.007929129E1,5.667214966E-1,8.816665649E-1,2.491269379E0,2.702763827E0
3.008931029E1,9.205856323E-1,8.622070313E-1,2.204914856E0,2.540182748E0
3.009932929E1,1.190624084E0,9.680369568E-1,2.174078979E0,2.661071339E0
3.010934829E1,1.597777405E0,1.485361176E0,2.167642365E0,3.075364024E0
3.011936829E1,1.771116943E0,2.257305908E0,2.456691284E0,3.777249959E0
3.012938729E1,1.505718842E0,3.084635468E0,2.530487823E0,4.264450002E0
3.013940629E1,1.375789032E0,3.551664276E0,2.653831329E0,4.642190788E0
3.014942529E1,1.381477203E0,3.630849609E0,2.714604950E0,4.739264519E0
3.015944429E1,1.124311981E0,3.320544891E0,2.916385345E0,4.560197286E0
3.016946329E1,7.455995178E-1,2.883304138E0,2.792293396E0,4.082433564E0
3.017948329E1,5.833369446E-1,2.580334167E0,2.270478516E0,3.486184031E0
3.018950229E1,6.810836792E-1,2.309696960E0,1.823807373E0,3.020736394E0
3.019952129E1,8.704399109E-1,2.134112091E0,1.450483704E0,2.723233929E0
3.020954029E1,1.062041473E0,2.039508820E0,1.031654663E0,2.520285631E0
3.021955929E1,1.217867432E0,1.967508545E0,6.509962463E-1,2.403765186E0
3.022957829E1,1.216370544E0,1.855391693E0,4.616400146E-1,2.266086304E0
3.023959829E1,1.136885834E0,1.807491302E0,3.848497009E-1,2.169710465E0
3.024961729E1,1.139729919E0,1.664388885E0,3.177891541E-1,2.042098087E0
3.025963629E1,1.062939606E0,1.542841644E0,2.815644836E-1,1.894592173E0
3.026965529E1,9.439370728E-1,1.386416931E0,2.606080627E-1,1.697376112E0
3.027967429E1,9.692344666E-1,1.242117004E0,2.451901245E-1,1.594486846E0
3.028969329E1,1.198707275E0,1.173110504E0,1.954934692E-1,1.688580790E0
3.029971329E1,1.568737793E0,1.187330933E0,4.655319214E-2,1.967958385E0
3.030973229E1,1.422641602E0,1.109642487E0,8.367599487E-2,1.806160914E0
3.031975129E1,1.122066650E0,1.013841705E0,6.825805664E-2,1.513792500E0
3.032977029E1,1.065484314E0,9.382489014E-1,-5.658233643E-2,1.420834046E0
3.033978929E1,8.866062927E-1,8.351133728E-1,-1.269360352E-1,1.224580671E0
3.034980846E1,5.857319641E-1,7.185058594E-1,-1.913021851E-1,9.465353294E-1
3.035982846E1,3.570075989E-1,6.204597473E-1,-3.149450684E-1,7.820582586E-1
3.036984746E1,1.989363098E-1,5.300477600E-1,-4.604425049E-1,7.297489867E-1
3.037986646E1,1.555265808E-1,4.824467468E-1,-6.641688538E-1,8.355020330E-1
3.038988546E1,2.637515259E-1,3.671864319E-1,-7.958949280E-1,9.153357196E-1
3.039990446E1,4.300556946E-1,1.121168518E-1,-1.435065765E0,1.502308836E0
3.040992446E1,7.644602966E-1,-1.399439850E0,-1.885374344E1,1.892105898E1
3.041994346E1,-1.379980316E0,-3.513493652E0,-3.256253586E1,3.278059982E1
3.042996246E1,-2.347568207E0,-3.651356964E0,-2.029749115E1,2.075648407E1
3.043998146E1,-3.467239838E0,-5.238057404E0,-2.388268570E1,2.469497264E1
3.045000046E1,-1.818717957E-1,-5.217400360E0,-1.148441803E1,1.261531614E1
3.046001946E1,2.027533722E0,-2.375859375E0,4.140839081E0,5.186728165E0
3.047003946E1,3.382665710E0,-3.629652100E0,8.364306335E0,9.725143811E0
3.048005846E1,7.363337860E0,-7.764503632E0,1.471979004E1,1.819830981E1
3.049007746E1,1.130389343E1,-1.313114365E1,2.301134766E1,2.880498327E1
3.050009646E1,1.182301392E1,-1.855242004E1,2.463681747E1,3.302951291E1
3.051011546E1,1.104702759E-1,-4.721316971E1,1.745460297E1,5.033645560E1
3.052013446E1,-2.653472076E1,-7.968499420E1,5.854774933E0,8.419066514E1
3.053015446E1,-3.020104660E1,-7.813376999E1,9.257349243E0,8.427744505E1
3.054017346E1,-3.391033310E1,-7.827552521E1,1.442789703E1,8.651666169E1
3.055019246E1,-2.092229187E1,-7.633960098E1,-6.719526672E-1,7.915761805E1
3.056021146E1,-2.469639359E1,-3.655203964E1,-6.573984329E1,7.916874670E1
3.057023046E1,-1.744262787E1,-7.430248718E0,-5.681390488E1,5.989385319E1
3.058024946E1,2.344724121E0,-1.210876968E1,1.149205215E1,1.685785565E1
3.059026946E1,3.225941620E0,-9.454788666E0,1.997521133E1,2.233402776E1
3.060028846E1,6.604266357E-1,-7.874674530E0,1.164712967E1,1.407488159E1
3.061030746E1,-1.533261566E0,-5.908363495E0,5.714815979E0,8.361744548E0
3.062032646E1,-2.888992310E0,-2.541415100E0,-3.881428528E-1,3.867262876E0
3.063034546E1,-1.180594940E0,3.817062378E-1,-3.351979523E0,3.574251080E0
3.064036446E1,1.292562103E0,2.108814697E0,-3.241509247E0,4.077400939E0
3.065038446E1,2.465373230E0,2.409389648E0,-1.674717407E0,3.832479881E0
3.066040346E1,2.729723511E0,2.095642090E0,-6.632707214E-1,3.504716003E0
3.067042246E1,2.809657288E0,1.657203827E0,-4.299060059E-1,3.290185066E0
3.068044146E1,2.649789734E0,1.485810242E0,-7.355703735E-1,3.125712956E0
3.069046046E1,2.226769409E0,1.425036621E0,-7.879614258E-1,2.758643613E0
3.070047946E1,1.038839722E0,1.369502106E0,-5.047503662E-1,1.791506884E0
3.071049946E1,1.169068909E-1,1.329984283E0,8.502319336E-1,1.582851780E0
3.072051846E1,-3.061134338E-1,1.265618134E0,2.377955017E0,2.711118728E0
3.073053746E1,-3.697311401E-1,1.234482880E0,3.224295044E0,3.472279889E0
3.074055646E1,-1.287322998E-1,1.100511475E0,3.693868561E0,3.856470207E0
3.075057546E1,-1.936972046E-1,9.696835327E-1,3.381468201E0,3.523085573E0
3.076059546E1,-3.152444458E-1,7.755372620E-1,3.078947296E0,3.190729314E0
3.077061446E1,-3.829037476E-1,5.504054260E-1,2.902464294E0,2.978902548E0
3.078063346E1,-2.484832764E-1,5.113366699E-1,2.771336975E0,2.829048914E0
3.079065246E1,-8.771759033E-2,6.372248840E-1,2.765050049E0,2.838882122E0
3.080067146E1,-4.565505981E-2,8.268804932E-1,2.643203430E0,2.769898935E0
3.081069046E1,-7.185058594E-2,1.106049957E0,2.333198090E0,2.583083882E0
3.082071046E1,-1.604663086E-1,1.513053589E0,1.932780762E0,2.459821553E0
3.083072946E1,-2.865042114E-1,1.752555542E0,1.506467285E0,2.328729111E0
3.084074846E1,-3.788621521E-1,1.794318695E0,1.072669373E0,2.124555411E0
3.085076746E1,-4.852908325E-1,1.812131653E0,6.581813049E-1,1.988097319E0
3.086078646E1,-5.556445312E-1,1.839375000E0,3.806584167E-1,1.958811391E0
3.087080546E1,-5.526507568E-1,1.826651459E0,1.686991882E-1,1.915864773E0
3.088082546E1,-5.200186157E-1,1.762135620E0,7.484436035E-4,1.837264778E0
3.089084446E1,-4.761598206E-1,1.563947754E0,-1.287322998E-1,1.639888032E0
3.090086346E1,-4.248165894E-1,1.395248566E0,-2.116598511E-1,1.473766463E0
3.091088246E1,-3.565585327E-1,1.271455994E0,-3.083587646E-1,1.356030774E0
3.092090146E1,-2.900967407E-1,1.138981476E0,-4.002676392E-1,1.241631630E0
3.093092046E1,-2.701881409E-1,1.082399139E0,-4.748126221E-1,1.212450640E0
3.094094046E1,-2.649490356E-1,1.107546844E0,-4.710704041E-1,1.232381974E0
3.095095946E1,-2.820135498E-1,1.212778015E0,-5.264552307E-1,1.351856970E0
3.096097846E1,2.252815247E-1,1.455573120E0,-2.877765656E0,3.232797557E0
3.097099746E1,2.245480499E0,1.868564301E0,-1.089284821E1,1.127775941E1
3.098101646E1,9.386979675E-1,1.403032379E0,-6.296206970E0,6.518579289E0
3.099103646E1,-3.565435638E0,-1.148860931E0,-1.701421875E1,1.742170636E1
3.100105546E1,-4.045187988E0,-4.554878082E0,-1.870674911E1,1.967366063E1
3.101107446E1,3.863465881E-1,-4.123175812E0,-6.532415771E0,7.734487590E0
3.102109346E1,-9.901908875E-1,-1.171823181E1,-1.942196182E1,2.270484609E1
3.103111246E1,1.365310822E0,-1.252101242E1,1.100810852E0,1.264324366E1
3.104113146E1,3.297343140E0,-1.648536850E1,9.588161316E0,1.935388033E1
3.105115146E1,4.484524384E0,-2.698273911E1,5.188360748E0,2.784058648E1
3.106117046E1,2.050286407E0,-3.890170349E1,-4.752616882E-1,3.895859446E1
3.107118946E1,-7.116800537E0,-4.680212448E1,-4.453089752E0,4.754910845E1
3.108120846E1,-1.178155014E1,-7.188531372E1,1.049766998E0,7.285194070E1
3.109122746E1,-4.587210846E0,-7.924086777E1,6.382577362E0,7.962973642E1
3.110124646E1,-1.426383820E0,-7.813930847E1,1.149190247E1,7.899272069E1
3.111126646E1,-2.199675751E0,-7.382378265E1,7.131020966E0,7.420000619E1
3.112128546E1,4.315974884E0,-4.390968933E1,-3.424728241E0,4.425400795E1
3.113130446E1,6.688241730E0,-2.105012604E1,-8.559949493E0,2.368782639E1
3.114132346E1,4.220473480E0,-1.003677841E1,-8.234376526E0,1.365116384E1
3.115134246E1,1.480870514E0,-3.225642242E0,-7.070696411E0,7.911541765E0
3.116136146E1,-7.152127075E-1,5.960604858E-1,-5.278623047E0,5.360100614E0
3.117138146E1,-2.297721863E0,2.458637238E0,-5.239703979E0,6.227272326E0
3.118140046E1,-2.589465179E0,2.566562805E0,-5.983806610E0,7.007033331E0
3.119141946E1,-2.077080688E0,1.999392242E0,-5.550757141E0,6.254817213E0
3.120143846E1,-1.184935913E0,2.137554932E0,-6.109844513E0,6.580532971E0
3.121145746E1,-3.767665100E-1,2.796484680E0,-1.100810852E1,1.136401042E1
3.122147746E1,-5.658233643E-2,1.996997223E0,-8.461903381E0,8.694538993E0
3.123149646E1,7.559280396E-2,1.271306305E0,-4.080065460E0,4.274209652E0
