Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
52.32118867,-0.314496002,-0.602197723,10.17748581,10.20013565
52.33124067,-0.351918182,-0.625549164,10.1192569,10.14467931
52.34129267,-0.348774719,-0.634530487,10.03273682,10.05883098
52.35134467,-0.285306702,-0.61072998,9.928852844,9.95170889
52.36139667,-0.242495728,-0.600102081,9.906100159,9.927222524
52.37144767,-0.291443939,-0.626746674,9.911189575,9.935261937
52.38149967,-0.343535614,-0.662671967,9.870474243,9.898657113
52.39155167,-0.392633514,-0.700243835,9.860744476,9.893370716
52.40160367,-0.404159546,-0.700243835,9.872270508,9.905322375
52.41165567,-0.35805542,-0.691711578,9.839338989,9.870119571
52.42170767,-0.302071838,-0.695154419,9.755213928,9.784614752
52.43175967,-0.25970993,-0.768352203,9.720037079,9.753816441
52.44181167,-0.238903198,-0.848585358,9.661957855,9.702092632
52.45186367,-0.239352264,-0.877774658,9.696685638,9.739275652
